Depth,pier 1 seismic,pier 1 static,pier 3 seismic,pier 3 static
4.97,-4.014024595,37.20818863,-0.990000062,9.9
4.98,-4.014024595,37.20818863,-0.990000062,9.9
4.99,-4.014024595,37.20818863,-0.990000062,9.9
5,47.91361205,47.91361205,-0.990000062,9.9
5.01,47.91361205,47.91361205,-0.990000062,9.9
5.02,47.91361205,47.91361205,-0.990000062,9.9
5.03,47.91361205,47.91361205,-0.990000062,9.9
5.04,47.91361205,47.91361205,-0.990000062,9.9
5.05,47.91361205,47.91361205,-0.990000062,9.9
5.06,47.91361205,47.91361205,-0.990000062,9.9
5.07,47.91361205,47.91361205,-0.990000062,9.9
5.08,47.91361205,47.91361205,-0.990000062,9.9
5.09,47.91361205,47.91361205,-0.990000062,9.9
5.1,47.91361205,47.91361205,-0.990000062,9.9
5.11,47.91361205,47.91361205,-0.990000062,9.9
5.12,47.91361205,47.91361205,-0.990000062,9.9
5.13,47.91361205,47.91361205,-0.990000062,9.9
5.14,47.91361205,47.91361205,-0.990000062,9.9
5.15,47.91361205,47.91361205,-0.990000062,9.9
5.16,47.91361205,47.91361205,-0.990000062,9.9
5.17,47.91361205,47.91361205,-0.990000062,9.9
5.18,47.91361205,47.91361205,-0.990000062,9.9
5.19,47.91361205,47.91361205,-0.990000062,9.9
5.2,47.91361205,47.91361205,-0.990000062,9.9
5.21,47.91361205,47.91361205,-0.990000062,9.9
5.22,47.91361205,47.91361205,-0.990000062,9.9
5.23,47.91361205,47.91361205,-0.990000062,9.9
5.24,47.91361205,47.91361205,-0.990000062,9.9
5.25,47.91361205,47.91361205,-0.990000062,9.9
5.26,47.91361205,47.91361205,-0.990000062,9.9
5.27,47.91361205,47.91361205,-0.990000062,9.9
5.28,47.91361205,47.91361205,-0.990000062,9.9
5.29,47.91361205,47.91361205,-0.990000062,9.9
5.3,47.91361205,47.91361205,-0.990000062,9.9
5.31,47.91361205,47.91361205,-0.990000062,9.9
5.32,47.91361205,47.91361205,-0.990000062,9.9
5.33,47.91361205,47.91361205,-0.990000062,9.9
5.34,47.91361205,47.91361205,-0.990000062,9.9
5.35,47.91361205,47.91361205,-0.990000062,9.9
5.36,47.91361205,47.91361205,-0.990000062,9.9
5.37,47.91361205,47.91361205,-0.990000062,9.9
5.38,47.91361205,47.91361205,-0.990000062,9.9
5.39,47.91361205,47.91361205,-0.990000062,9.9
5.4,47.91361205,47.91361205,-0.990000062,9.9
5.41,47.91361205,47.91361205,-0.990000062,9.9
5.42,47.91361205,47.91361205,-0.990000062,9.9
5.43,47.91361205,47.91361205,-0.990000062,9.9
5.44,47.91361205,47.91361205,-0.990000062,9.9
5.45,47.91361205,47.91361205,-0.990000062,9.9
5.46,47.91361205,47.91361205,-0.990000062,9.9
5.47,47.91361205,47.91361205,-0.990000062,9.9
5.48,47.91361205,47.91361205,-0.990000062,9.9
5.49,47.91361205,47.91361205,-0.990000062,9.9
5.5,47.91361205,47.91361205,-0.990000062,9.9
5.51,47.91361205,47.91361205,-0.990000062,9.9
5.52,47.91361205,47.91361205,-0.990000062,9.9
5.53,47.91361205,47.91361205,-0.990000062,9.9
5.54,47.91361205,47.91361205,-0.990000062,9.9
5.55,47.91361205,47.91361205,-0.990000062,9.9
5.56,47.91361205,47.91361205,-0.990000062,9.9
5.57,47.91361205,47.91361205,-0.990000062,9.9
5.58,47.91361205,47.91361205,-0.990000062,9.9
5.59,47.91361205,47.91361205,-0.990000062,9.9
5.6,47.91361205,47.91361205,-0.990000062,9.9
5.61,47.91361205,47.91361205,-0.990000062,9.9
5.62,47.91361205,47.91361205,-0.990000062,9.9
5.63,47.91361205,47.91361205,-0.990000062,9.9
5.64,47.91361205,47.91361205,-0.990000062,9.9
5.65,47.91361205,47.91361205,-0.990000062,9.9
5.66,47.91361205,47.91361205,-0.990000062,9.9
5.67,47.91361205,47.91361205,-0.990000062,9.9
5.68,47.91361205,47.91361205,-0.990000062,9.9
5.69,47.91361205,47.91361205,-0.990000062,9.9
5.7,47.91361205,47.91361205,-0.990000062,9.9
5.71,47.91361205,47.91361205,-0.990000062,9.9
5.72,47.91361205,47.91361205,-0.990000062,9.9
5.73,47.91361205,47.91361205,-0.990000062,9.9
5.74,47.91361205,47.91361205,-0.990000062,9.9
5.75,47.91361205,47.91361205,-0.990000062,9.9
5.76,47.91361205,47.91361205,-0.990000062,9.9
5.77,47.91361205,47.91361205,-0.990000062,9.9
5.78,47.91361205,47.91361205,-0.990000062,9.9
5.79,47.91361205,47.91361205,-0.990000062,9.9
5.8,47.91361205,47.91361205,-0.990000062,9.9
5.81,47.91361205,47.91361205,-0.990000062,9.9
5.82,47.91361205,47.91361205,-0.990000062,9.9
5.83,47.91361205,47.91361205,-0.990000062,9.9
5.84,47.91361205,47.91361205,-0.990000062,9.9
5.85,47.91361205,47.91361205,-0.990000062,9.9
5.86,47.91361205,47.91361205,-0.990000062,9.9
5.87,47.91361205,47.91361205,-0.990000062,9.9
5.88,47.91361205,47.91361205,-0.990000062,9.9
5.89,47.91361205,47.91361205,-0.990000062,9.9
5.9,47.91361205,47.91361205,-0.990000062,9.9
5.91,47.91361205,47.91361205,-0.990000062,9.9
5.92,47.91361205,47.91361205,-0.990000062,9.9
5.93,47.91361205,47.91361205,-0.990000062,9.9
5.94,47.91361205,47.91361205,-0.990000062,9.9
5.95,47.91361205,47.91361205,-0.990000062,9.9
5.96,47.91361205,47.91361205,-0.990000062,9.9
5.97,47.91361205,47.91361205,-0.990000062,9.9
5.98,47.91361205,47.91361205,-0.990000062,9.9
5.99,47.91361205,47.91361205,-0.990000062,9.9
6,72.00712133,72.00712133,-0.990000062,9.9
6.01,72.00712133,72.00712133,-0.990000062,9.9
6.02,72.00712133,72.00712133,-0.990000062,9.9
6.03,72.00712133,72.00712133,-0.990000062,9.9
6.04,72.00712133,72.00712133,-0.990000062,9.9
6.05,72.00712133,72.00712133,-0.990000062,9.9
6.06,72.00712133,72.00712133,-0.990000062,9.9
6.07,72.00712133,72.00712133,-0.990000062,9.9
6.08,72.00712133,72.00712133,-0.990000062,9.9
6.09,72.00712133,72.00712133,-0.990000062,9.9
6.1,72.00712133,72.00712133,-0.990000062,9.9
6.11,72.00712133,72.00712133,-0.990000062,9.9
6.12,72.00712133,72.00712133,-0.990000062,9.9
6.13,72.00712133,72.00712133,-0.990000062,9.9
6.14,72.00712133,72.00712133,-0.990000062,9.9
6.15,72.00712133,72.00712133,-0.990000062,9.9
6.16,72.00712133,72.00712133,-0.990000062,9.9
6.17,72.00712133,72.00712133,-0.990000062,9.9
6.18,72.00712133,72.00712133,-0.990000062,9.9
6.19,72.00712133,72.00712133,-0.990000062,9.9
6.2,72.00712133,72.00712133,-0.990000062,9.9
6.21,72.00712133,72.00712133,-0.990000062,9.9
6.22,72.00712133,72.00712133,-0.990000062,9.9
6.23,72.00712133,72.00712133,-0.990000062,9.9
6.24,72.00712133,72.00712133,-0.990000062,9.9
6.25,72.00712133,72.00712133,-0.990000062,9.9
6.26,72.00712133,72.00712133,-0.990000062,9.9
6.27,72.00712133,72.00712133,-0.990000062,9.9
6.28,72.00712133,72.00712133,-0.990000062,9.9
6.29,72.00712133,72.00712133,-0.990000062,9.9
6.3,72.00712133,72.00712133,-0.990000062,9.9
6.31,72.00712133,72.00712133,-0.990000062,9.9
6.32,72.00712133,72.00712133,-0.990000062,9.9
6.33,72.00712133,72.00712133,-0.990000062,9.9
6.34,72.00712133,72.00712133,-0.990000062,9.9
6.35,72.00712133,72.00712133,-0.990000062,9.9
6.36,72.00712133,72.00712133,-0.990000062,9.9
6.37,72.00712133,72.00712133,-0.990000062,9.9
6.38,72.00712133,72.00712133,-0.990000062,9.9
6.39,72.00712133,72.00712133,-0.990000062,9.9
6.4,72.00712133,72.00712133,-0.990000062,9.9
6.41,72.00712133,72.00712133,-0.990000062,9.9
6.42,72.00712133,72.00712133,-0.990000062,9.9
6.43,72.00712133,72.00712133,-0.990000062,9.9
6.44,72.00712133,72.00712133,-0.990000062,9.9
6.45,72.00712133,72.00712133,-0.990000062,9.9
6.46,72.00712133,72.00712133,-0.990000062,9.9
6.47,72.00712133,72.00712133,-0.990000062,9.9
6.48,72.00712133,72.00712133,-0.990000062,9.9
6.49,72.00712133,72.00712133,-0.990000062,9.9
6.5,72.00712133,72.00712133,-0.990000062,9.9
6.51,72.00712133,72.00712133,-0.990000062,9.9
6.52,72.00712133,72.00712133,-0.990000062,9.9
6.53,72.00712133,72.00712133,-0.990000062,9.9
6.54,72.00712133,72.00712133,-0.990000062,9.9
6.55,72.00712133,72.00712133,-0.990000062,9.9
6.56,72.00712133,72.00712133,-0.990000062,9.9
6.57,72.00712133,72.00712133,-0.990000062,9.9
6.58,72.00712133,72.00712133,-0.990000062,9.9
6.59,72.00712133,72.00712133,-0.990000062,9.9
6.6,72.00712133,72.00712133,-0.990000062,9.9
6.61,72.00712133,72.00712133,-0.990000062,9.9
6.62,72.00712133,72.00712133,-0.990000062,9.9
6.63,72.00712133,72.00712133,-0.990000062,9.9
6.64,72.00712133,72.00712133,-0.990000062,9.9
6.65,72.00712133,72.00712133,-0.990000062,9.9
6.66,72.00712133,72.00712133,-0.990000062,9.9
6.67,72.00712133,72.00712133,-0.990000062,9.9
6.68,72.00712133,72.00712133,-0.990000062,9.9
6.69,72.00712133,72.00712133,-0.990000062,9.9
6.7,72.00712133,72.00712133,-0.990000062,9.9
6.71,72.00712133,72.00712133,-0.990000062,9.9
6.72,72.00712133,72.00712133,-0.990000062,9.9
6.73,72.00712133,72.00712133,-0.990000062,9.9
6.74,72.00712133,72.00712133,-0.990000062,9.9
6.75,72.00712133,72.00712133,-0.990000062,9.9
6.76,72.00712133,72.00712133,-0.990000062,9.9
6.77,72.00712133,72.00712133,-0.990000062,9.9
6.78,72.00712133,72.00712133,-0.990000062,9.9
6.79,72.00712133,72.00712133,-0.990000062,9.9
6.8,72.00712133,72.00712133,-0.990000062,9.9
6.81,72.00712133,72.00712133,-0.990000062,9.9
6.82,72.00712133,72.00712133,-0.990000062,9.9
6.83,72.00712133,72.00712133,-0.990000062,9.9
6.84,72.00712133,72.00712133,-0.990000062,9.9
6.85,72.00712133,72.00712133,-0.990000062,9.9
6.86,72.00712133,72.00712133,-0.990000062,9.9
6.87,72.00712133,72.00712133,-0.990000062,9.9
6.88,72.00712133,72.00712133,-0.990000062,9.9
6.89,72.00712133,72.00712133,-0.990000062,9.9
6.9,72.00712133,72.00712133,-0.990000062,9.9
6.91,72.00712133,72.00712133,-0.990000062,9.9
6.92,72.00712133,72.00712133,-0.990000062,9.9
6.93,72.00712133,72.00712133,-0.990000062,9.9
6.94,72.00712133,72.00712133,-0.990000062,9.9
6.95,72.00712133,72.00712133,-0.990000062,9.9
6.96,72.00712133,72.00712133,-0.990000062,9.9
6.97,72.00712133,72.00712133,-0.990000062,9.9
6.98,72.00712133,72.00712133,-0.990000062,9.9
6.99,72.00712133,72.00712133,-0.990000062,9.9
7,72.00712133,72.00712133,-0.990000062,9.9
7.01,72.00712133,72.00712133,-0.990000062,9.9
7.02,72.00712133,72.00712133,-0.990000062,9.9
7.03,72.00712133,72.00712133,-0.990000062,9.9
7.04,72.00712133,72.00712133,-0.990000062,9.9
7.05,72.00712133,72.00712133,-0.990000062,9.9
7.06,72.00712133,72.00712133,-0.990000062,9.9
7.07,72.00712133,72.00712133,-0.990000062,9.9
7.08,72.00712133,72.00712133,-0.990000062,9.9
7.09,72.00712133,72.00712133,-0.990000062,9.9
7.1,72.00712133,72.00712133,-0.990000062,9.9
7.11,72.00712133,72.00712133,-0.990000062,9.9
7.12,72.00712133,72.00712133,-0.990000062,9.9
7.13,72.00712133,72.00712133,-0.990000062,9.9
7.14,72.00712133,72.00712133,-0.990000062,9.9
7.15,72.00712133,72.00712133,-0.990000062,9.9
7.16,72.00712133,72.00712133,-0.990000062,9.9
7.17,72.00712133,72.00712133,-0.990000062,9.9
7.18,72.00712133,72.00712133,-0.990000062,9.9
7.19,72.00712133,72.00712133,-0.990000062,9.9
7.2,72.00712133,72.00712133,-0.990000062,9.9
7.21,72.00712133,72.00712133,-0.990000062,9.9
7.22,72.00712133,72.00712133,-0.990000062,9.9
7.23,72.00712133,72.00712133,-0.990000062,9.9
7.24,72.00712133,72.00712133,-0.990000062,9.9
7.25,72.00712133,72.00712133,-0.990000062,9.9
7.26,72.00712133,72.00712133,-0.990000062,9.9
7.27,72.00712133,72.00712133,-0.990000062,9.9
7.28,72.00712133,72.00712133,-0.990000062,9.9
7.29,72.00712133,72.00712133,-0.990000062,9.9
7.3,72.00712133,72.00712133,-0.990000062,9.9
7.31,72.00712133,72.00712133,-0.990000062,9.9
7.32,72.00712133,72.00712133,-0.990000062,9.9
7.33,72.00712133,72.00712133,-0.990000062,9.9
7.34,72.00712133,72.00712133,-0.990000062,9.9
7.35,72.00712133,72.00712133,-0.990000062,9.9
7.36,72.00712133,72.00712133,-0.990000062,9.9
7.37,72.00712133,72.00712133,-0.990000062,9.9
7.38,72.00712133,72.00712133,-0.990000062,9.9
7.39,72.00712133,72.00712133,-0.990000062,9.9
7.4,72.00712133,72.00712133,-0.990000062,9.9
7.41,72.00712133,72.00712133,-0.990000062,9.9
7.42,72.00712133,72.00712133,-0.990000062,9.9
7.43,72.00712133,72.00712133,-0.990000062,9.9
7.44,72.00712133,72.00712133,-0.990000062,9.9
7.45,72.00712133,72.00712133,-0.990000062,9.9
7.46,72.00712133,72.00712133,-0.990000062,9.9
7.47,72.00712133,72.00712133,-0.990000062,9.9
7.48,72.00712133,72.00712133,-0.990000062,9.9
7.49,72.00712133,72.00712133,-0.990000062,9.9
7.5,72.00712133,72.00712133,-0.990000062,9.9
7.51,72.00712133,72.00712133,-0.990000062,9.9
7.52,72.00712133,72.00712133,-0.990000062,9.9
7.53,72.00712133,72.00712133,-0.990000062,9.9
7.54,72.00712133,72.00712133,-0.990000062,9.9
7.55,72.00712133,72.00712133,-0.990000062,9.9
7.56,72.00712133,72.00712133,-0.990000062,9.9
7.57,72.00712133,72.00712133,-0.990000062,9.9
7.58,72.00712133,72.00712133,-0.990000062,9.9
7.59,72.00712133,72.00712133,-0.990000062,9.9
7.6,72.00712133,72.00712133,-0.990000062,9.9
7.61,72.00712133,72.00712133,-0.990000062,9.9
7.62,72.00712133,72.00712133,-0.990000062,9.9
7.63,72.00712133,72.00712133,-0.990000062,9.9
7.64,72.00712133,72.00712133,-0.990000062,9.9
7.65,72.00712133,72.00712133,-0.990000062,9.9
7.66,72.00712133,72.00712133,-0.990000062,9.9
7.67,72.00712133,72.00712133,-0.990000062,9.9
7.68,72.00712133,72.00712133,-0.990000062,9.9
7.69,72.00712133,72.00712133,-0.990000062,9.9
7.7,72.00712133,72.00712133,-0.990000062,9.9
7.71,72.00712133,72.00712133,-0.990000062,9.9
7.72,72.00712133,72.00712133,-0.990000062,9.9
7.73,72.00712133,72.00712133,-0.990000062,9.9
7.74,72.00712133,72.00712133,-0.990000062,9.9
7.75,72.00712133,72.00712133,-0.990000062,9.9
7.76,72.00712133,72.00712133,-0.990000062,9.9
7.77,72.00712133,72.00712133,-0.990000062,9.9
7.78,72.00712133,72.00712133,-0.990000062,9.9
7.79,72.00712133,72.00712133,-0.990000062,9.9
7.8,72.00712133,72.00712133,-0.990000062,9.9
7.81,72.00712133,72.00712133,-0.990000062,9.9
7.82,72.00712133,72.00712133,-0.990000062,9.9
7.83,72.00712133,72.00712133,-0.990000062,9.9
7.84,72.00712133,72.00712133,-0.990000062,9.9
7.85,72.00712133,72.00712133,-0.990000062,9.9
7.86,72.00712133,72.00712133,-0.990000062,9.9
7.87,72.00712133,72.00712133,-0.990000062,9.9
7.88,72.00712133,72.00712133,-0.990000062,9.9
7.89,72.00712133,72.00712133,-0.990000062,9.9
7.9,72.00712133,72.00712133,-0.990000062,9.9
7.91,72.00712133,72.00712133,-0.990000062,9.9
7.92,72.00712133,72.00712133,-0.990000062,9.9
7.93,72.00712133,72.00712133,-0.990000062,9.9
7.94,72.00712133,72.00712133,-0.990000062,9.9
7.95,72.00712133,72.00712133,-0.990000062,9.9
7.96,72.00712133,72.00712133,-0.990000062,9.9
7.97,72.00712133,72.00712133,-0.990000062,9.9
7.98,72.00712133,72.00712133,-0.990000062,9.9
7.99,72.00712133,72.00712133,-0.990000062,9.9
8,72.00712133,72.00712133,-0.990000062,9.9
8.01,72.00712133,72.00712133,-0.990000062,9.9
8.02,72.00712133,72.00712133,-0.990000062,9.9
8.03,72.00712133,72.00712133,-0.990000062,9.9
8.04,72.00712133,72.00712133,-0.990000062,9.9
8.05,72.00712133,72.00712133,-0.990000062,9.9
8.06,72.00712133,72.00712133,-0.990000062,9.9
8.07,72.00712133,72.00712133,-0.990000062,9.9
8.08,72.00712133,72.00712133,-0.990000062,9.9
8.09,72.00712133,72.00712133,-0.990000062,9.9
8.1,72.00712133,72.00712133,-0.990000062,9.9
8.11,72.00712133,72.00712133,-0.990000062,9.9
8.12,72.00712133,72.00712133,-0.990000062,9.9
8.13,72.00712133,72.00712133,-0.990000062,9.9
8.14,72.00712133,72.00712133,-0.990000062,9.9
8.15,72.00712133,72.00712133,-0.990000062,9.9
8.16,72.00712133,72.00712133,-0.990000062,9.9
8.17,72.00712133,72.00712133,-0.990000062,9.9
8.18,72.00712133,72.00712133,-0.990000062,9.9
8.19,72.00712133,72.00712133,-0.990000062,9.9
8.2,72.00712133,72.00712133,-0.990000062,9.9
8.21,72.00712133,72.00712133,-0.990000062,9.9
8.22,72.00712133,72.00712133,-0.990000062,9.9
8.23,72.00712133,72.00712133,-0.990000062,9.9
8.24,72.00712133,72.00712133,-0.990000062,9.9
8.25,72.00712133,72.00712133,-0.990000062,9.9
8.26,72.00712133,72.00712133,-0.990000062,9.9
8.27,72.00712133,72.00712133,-0.990000062,9.9
8.28,72.00712133,72.00712133,-0.990000062,9.9
8.29,72.00712133,72.00712133,-0.990000062,9.9
8.3,72.00712133,72.00712133,-0.990000062,9.9
8.31,72.00712133,72.00712133,-0.990000062,9.9
8.32,72.00712133,72.00712133,-0.990000062,9.9
8.33,72.00712133,72.00712133,-0.990000062,9.9
8.34,72.00712133,72.00712133,-0.990000062,9.9
8.35,72.00712133,72.00712133,-0.990000062,9.9
8.36,72.00712133,72.00712133,-0.990000062,9.9
8.37,72.00712133,72.00712133,-0.990000062,9.9
8.38,72.00712133,72.00712133,-0.990000062,9.9
8.39,72.00712133,72.00712133,-0.990000062,9.9
8.4,72.00712133,72.00712133,-0.990000062,9.9
8.41,72.00712133,72.00712133,-0.990000062,9.9
8.42,72.00712133,72.00712133,-0.990000062,9.9
8.43,72.00712133,72.00712133,-0.990000062,9.9
8.44,72.00712133,72.00712133,-0.990000062,9.9
8.45,72.00712133,72.00712133,-0.990000062,9.9
8.46,72.00712133,72.00712133,-0.990000062,9.9
8.47,72.00712133,72.00712133,-0.990000062,9.9
8.48,72.00712133,72.00712133,-0.990000062,9.9
8.49,72.00712133,72.00712133,-0.990000062,9.9
8.5,72.00712133,72.00712133,-0.990000062,9.9
8.51,72.00712133,72.00712133,-0.990000062,9.9
8.52,72.00712133,72.00712133,-0.990000062,9.9
8.53,72.00712133,72.00712133,-0.990000062,9.9
8.54,72.00712133,72.00712133,-0.990000062,9.9
8.55,72.00712133,72.00712133,-0.990000062,9.9
8.56,72.00712133,72.00712133,-0.990000062,9.9
8.57,72.00712133,72.00712133,-0.990000062,9.9
8.58,72.00712133,72.00712133,-0.990000062,9.9
8.59,72.00712133,72.00712133,-0.990000062,9.9
8.6,72.00712133,72.00712133,-0.990000062,9.9
8.61,72.00712133,72.00712133,-0.990000062,9.9
8.62,72.00712133,72.00712133,-0.990000062,9.9
8.63,72.00712133,72.00712133,-0.990000062,9.9
8.64,72.00712133,72.00712133,-0.990000062,9.9
8.65,72.00712133,72.00712133,-0.990000062,9.9
8.66,72.00712133,72.00712133,-0.990000062,9.9
8.67,72.00712133,72.00712133,-0.990000062,9.9
8.68,72.00712133,72.00712133,-0.990000062,9.9
8.69,72.00712133,72.00712133,-0.990000062,9.9
8.7,72.00712133,72.00712133,-0.990000062,9.9
8.71,72.00712133,72.00712133,-0.990000062,9.9
8.72,72.00712133,72.00712133,-0.990000062,9.9
8.73,72.00712133,72.00712133,-0.990000062,9.9
8.74,72.00712133,72.00712133,-0.990000062,9.9
8.75,72.00712133,72.00712133,-0.990000062,9.9
8.76,72.00712133,72.00712133,-0.990000062,9.9
8.77,72.00712133,72.00712133,-0.990000062,9.9
8.78,72.00712133,72.00712133,-0.990000062,9.9
8.79,72.00712133,72.00712133,-0.990000062,9.9
8.8,72.00712133,72.00712133,-0.990000062,9.9
8.81,72.00712133,72.00712133,-0.990000062,9.9
8.82,72.00712133,72.00712133,-0.990000062,9.9
8.83,72.00712133,72.00712133,-0.990000062,9.9
8.84,72.00712133,72.00712133,-0.990000062,9.9
8.85,72.00712133,72.00712133,-0.990000062,9.9
8.86,72.00712133,72.00712133,-0.990000062,9.9
8.87,72.00712133,72.00712133,-0.990000062,9.9
8.88,72.00712133,72.00712133,-0.990000062,9.9
8.89,72.00712133,72.00712133,-0.990000062,9.9
8.9,72.00712133,72.00712133,-0.990000062,9.9
8.91,72.00712133,72.00712133,-0.990000062,9.9
8.92,72.00712133,72.00712133,-0.990000062,9.9
8.93,72.00712133,72.00712133,-0.990000062,9.9
8.94,72.00712133,72.00712133,-0.990000062,9.9
8.95,72.00712133,72.00712133,-0.990000062,9.9
8.96,72.00712133,72.00712133,-0.990000062,9.9
8.97,72.00712133,72.00712133,-0.990000062,9.9
8.98,72.00712133,72.00712133,-0.990000062,9.9
8.99,72.00712133,72.00712133,-0.990000062,9.9
9,72.00712133,72.00712133,-0.990000062,9.9
9.01,72.00712133,72.00712133,-0.990000062,9.9
9.02,72.00712133,72.00712133,-0.990000062,9.9
9.03,72.00712133,72.00712133,-0.990000062,9.9
9.04,72.00712133,72.00712133,-0.990000062,9.9
9.05,72.00712133,72.00712133,-0.990000062,9.9
9.06,72.00712133,72.00712133,-0.990000062,9.9
9.07,72.00712133,72.00712133,-0.990000062,9.9
9.08,72.00712133,72.00712133,-0.990000062,9.9
9.09,72.00712133,72.00712133,-0.990000062,9.9
9.1,72.00712133,72.00712133,-0.990000062,9.9
9.11,72.00712133,72.00712133,-0.990000062,9.9
9.12,72.00712133,72.00712133,-0.990000062,9.9
9.13,72.00712133,72.00712133,-0.990000062,9.9
9.14,72.00712133,72.00712133,-0.990000062,9.9
9.15,72.00712133,72.00712133,-0.990000062,9.9
9.16,72.00712133,72.00712133,-0.990000062,9.9
9.17,72.00712133,72.00712133,-0.990000062,9.9
9.18,72.00712133,72.00712133,-0.990000062,9.9
9.19,72.00712133,72.00712133,-0.990000062,9.9
9.2,72.00712133,72.00712133,-0.990000062,9.9
9.21,72.00712133,72.00712133,-0.990000062,9.9
9.22,72.00712133,72.00712133,-0.990000062,9.9
9.23,72.00712133,72.00712133,-0.990000062,9.9
9.24,72.00712133,72.00712133,-0.990000062,9.9
9.25,72.00712133,72.00712133,-0.990000062,9.9
9.26,72.00712133,72.00712133,-0.990000062,9.9
9.27,72.00712133,72.00712133,-0.990000062,9.9
9.28,72.00712133,72.00712133,-0.990000062,9.9
9.29,72.00712133,72.00712133,-0.990000062,9.9
9.3,72.00712133,72.00712133,-0.990000062,9.9
9.31,72.00712133,72.00712133,-0.990000062,9.9
9.32,72.00712133,72.00712133,-0.990000062,9.9
9.33,72.00712133,72.00712133,-0.990000062,9.9
9.34,72.00712133,72.00712133,-0.990000062,9.9
9.35,72.00712133,72.00712133,-0.990000062,9.9
9.36,72.00712133,72.00712133,-0.990000062,9.9
9.37,72.00712133,72.00712133,-0.990000062,9.9
9.38,72.00712133,72.00712133,-0.990000062,9.9
9.39,72.00712133,72.00712133,-0.990000062,9.9
9.4,72.00712133,72.00712133,-0.990000062,9.9
9.41,72.00712133,72.00712133,-0.990000062,9.9
9.42,72.00712133,72.00712133,-0.990000062,9.9
9.43,72.00712133,72.00712133,-0.990000062,9.9
9.44,72.00712133,72.00712133,-0.990000062,9.9
9.45,72.00712133,72.00712133,-0.990000062,9.9
9.46,72.00712133,72.00712133,-0.990000062,9.9
9.47,72.00712133,72.00712133,-0.990000062,9.9
9.48,72.00712133,72.00712133,-0.990000062,9.9
9.49,72.00712133,72.00712133,-0.990000062,9.9
9.5,72.00712133,72.00712133,-0.990000062,9.9
9.51,72.00712133,72.00712133,-0.990000062,9.9
9.52,72.00712133,72.00712133,-0.990000062,9.9
9.53,72.00712133,72.00712133,-0.990000062,9.9
9.54,72.00712133,72.00712133,-0.990000062,9.9
9.55,72.00712133,72.00712133,-0.990000062,9.9
9.56,72.00712133,72.00712133,-0.990000062,9.9
9.57,72.00712133,72.00712133,-0.990000062,9.9
9.58,72.00712133,72.00712133,-0.990000062,9.9
9.59,72.00712133,72.00712133,-0.990000062,9.9
9.6,72.00712133,72.00712133,-0.990000062,9.9
9.61,72.00712133,72.00712133,-0.990000062,9.9
9.62,72.00712133,72.00712133,-0.990000062,9.9
9.63,72.00712133,72.00712133,-0.990000062,9.9
9.64,72.00712133,72.00712133,-0.990000062,9.9
9.65,72.00712133,72.00712133,-0.990000062,9.9
9.66,72.00712133,72.00712133,-0.990000062,9.9
9.67,72.00712133,72.00712133,-0.990000062,9.9
9.68,72.00712133,72.00712133,-0.990000062,9.9
9.69,72.00712133,72.00712133,-0.990000062,9.9
